;x;y;coin;label
103;10.946589999999999;-0.6837714;14286;0
104;10.460787;0.28406543;2363;0
105;9.323161;4.237953;5683;0
106;2.4741638;-12.386925999999999;11017;2
107;12.465614;0.06416933;33506;0
108;-10.512443;2.9218235;39694;1
109;16.424297;3.7657795;20289;0
110;0.9399174000000001;1.1665514;2115;0
111;12.78837;2.3863547;20772;0
112;-10.394981;5.417253;33213;1
113;12.177626;6.326398999999999;20916;0
114;4.4998035000000005;-12.826319999999999;20388;2
115;0.6528335999999999;1.7181640999999999;3458;0
116;10.443769;-0.21788847;37256;0
117;10.183503;15.523657;32442;0
118;13.467901000000001;1.4043883;13627;0
119;-7.714414;5.5465317;38383;1
120;12.451871;0.06189678;32667;0
121;11.349724;3.4153943;20267;0
122;9.824434;17.311316;8499;0
123;10.10927;0.68189037;2454;0
124;16.063717;4.4379919999999995;21065;0
125;9.291216;4.251275499999999;33688;0
126;4.580226000000001;-12.818186;11157;2
127;13.675003;-9.660785;24238;2
128;14.413335;-0.75535953;20933;0
129;-14.689082;4.292334599999999;39290;1
130;-14.181629999999998;6.3885565;38677;1
131;3.950587;-12.650263;20241;2
132;-5.3022633;-0.11462818;40496;1
133;9.977063000000001;12.813868;19517;0
134;11.188341000000001;3.9975437999999994;15491;0
135;13.950595000000002;-4.706607;41007;0
136;10.901061;18.439623;18575;0
137;13.678393;-9.666158;27727;2
138;11.374512;18.978642999999998;5897;0
139;13.316218;1.9283104;6005;0
140;-10.292261;5.268416;21811;1
141;10.921133;3.0711565;26757;0
142;13.675842000000001;3.6795324999999997;40457;0
143;3.9813027;-12.652749;20247;2
144;-3.8852246;-0.4617278;17252;1
145;10.23134;14.417164999999999;2356;0
146;12.736008;0.92068547;3445;0
147;10.249918;14.440223999999999;2325;0
148;10.798376;3.6163335;27761;0
149;3.6539211000000003;-12.638449000000001;17196;2
150;14.541765;-13.330194;6421;2
151;11.622247999999999;0.6274885;29351;0
152;12.203592;6.295422599999999;13613;0
153;11.23635;3.4388034;10921;0
154;11.971421000000001;2.4623517999999995;26787;0
155;13.463388;1.4155006;20184;0
156;11.187628;1.2617226000000001;26741;0
157;11.473972;3.4413593000000002;20214;0
