;x;y;coin;label
469;1.7062342000000001;2.3415399;33216;2
470;1.9808980999999999;-1.0150735;35737;1
471;-0.58377093;2.2598672000000004;16816;0
472;3.1773782;-0.73426855;13246;2
473;0.18243733;-1.4600681;38024;1
474;0.043971874;-3.0340674;30309;1
475;0.77805173;-0.11449957;35365;0
476;1.9354643;-1.3898034;2321;1
477;-1.1187273000000002;-3.897653;29692;1
478;0.19926421;0.9358920000000001;9349;0
479;-0.8251748;2.530441;30267;0
480;1.486099;0.3583663;10398;2
481;1.7302634999999997;-1.6505349999999999;37069;1
482;-1.8833278000000002;2.5686383;29866;0
483;0.052796222000000004;-4.4033685;35361;1
484;0.08380592;0.6974796999999999;20947;0
485;-1.11911;-0.5134575;31355;0
486;0.39536068;-3.0946898;12352;1
487;0.80258334;1.255208;9324;0
488;0.12400693;0.9488907;9360;0
489;-1.1034582;-3.8860639999999997;28915;1
490;3.0235857999999998;0.89326257;32196;2
491;0.77952474;0.13677554;34758;0
492;-0.55144155;-0.70358974;9216;0
493;3.1800466;1.786619;18396;2
494;0.31683555;-1.083357;18352;1
495;2.3853674;-0.46286629999999995;5938;2
496;3.997242;2.895736;3630;2
497;0.13771816;3.3499382000000004;31678;0
498;1.0914133;-1.1673481;2033;1
499;1.41919;-2.1533029999999997;30555;1
500;0.96480656;-1.1894062;34713;1
501;0.7216395;-0.1199934;13254;0
502;1.9409254;-1.3459605;7518;1
503;1.8263725;-0.89921796;35733;1
504;1.2457052;0.5440904000000001;30077;2
505;0.7215971;-0.6730489000000001;9421;1
506;1.9834526000000001;-1.0183513000000002;34531;1
507;0.70176125;-0.5566656;8426;1
508;2.8903525;0.36888438;35122;2
509;0.5225048;0.12644072;2231;0
510;-2.3326773999999997;-2.0646806;30550;1
511;0.30699468;-1.1402551;20714;1
512;0.7588851;1.2971135;9397;0
513;0.44084162;-5.030135;28831;1
514;0.58252704;3.7298940000000003;31630;0
515;1.7670476000000002;-2.4067965;2091;1
516;0.7818556999999999;1.2662153;34614;0
517;-2.5633882999999997;1.4060012;16829;0
518;-3.8816184999999996;-5.0977583;28450;1
519;-0.5827216;2.2689095;16148;0
520;2.3824506000000003;-0.45199338;31470;2
521;1.5981807;0.18283561;670;2
522;1.5248326;-4.6902246;7367;1
523;0.5343635999999999;3.7035632000000005;30516;0
524;1.0760797;-2.3995252000000002;33755;1
525;2.8551002;-4.4335379999999995;31257;1
526;0.59734;1.0459574;3528;0
527;1.385938;0.43368143;2503;2
528;-1.3202204;1.9350431000000001;32479;0
529;0.9295097999999999;-1.2201627;34698;1
530;2.224572;-4.807185;203;1
531;1.3923352;-2.1639779999999997;30534;1
532;1.2160075000000001;1.9797865000000001;4495;2
533;-0.057885325999999994;1.6862953;29948;0
534;1.1730468;0.37849122;4846;2
535;3.182241;1.7814944;19479;2
536;2.0767286;-2.5430683999999997;5026;1
537;2.4898577;-3.4883971;1277;1
538;2.1844916000000003;2.602697;20031;2
539;2.3791902;-1.2950525;3274;1
540;0.9647543;-1.1985435;34714;1
541;0.3253153;-1.6278999;29849;1
542;3.0700784;1.1695986;31953;2
543;1.0081593;1.831967;238;0
544;1.2197163999999998;1.9797242;10369;2
545;2.6183896;-4.957298799999999;12010;1
546;-2.337193;-2.0669543999999997;30580;1
547;0.72794855;1.2688403;20741;0
548;1.5630617;3.363351;32448;2
549;0.24946332;0.3282165;17960;0
550;3.9619407999999994;1.1201143999999998;30508;2
551;0.13953367;0.06885604599999999;36893;0
552;4.008744200000001;2.8918114;18421;2
553;1.1732148;-1.0946007;31075;1
554;1.9773101999999998;-0.36891732;30301;2
555;0.8275085999999999;0.7949058000000001;34618;0
556;-0.23119044;2.523664;6899;0
557;5.977675;-0.29117635;3515;2
558;2.334641;-0.16123863;10429;2
559;-2.3351314;-2.0636259999999997;31618;1
560;0.8322805;-0.08937812;35366;0
561;0.46826452;0.65983593;31923;0
562;-1.213384;1.5061778000000001;40439;0
563;1.0909555;-1.1670068999999998;5346;1
564;1.7894349999999999;0.8426565;30298;2
565;-0.5978986;1.4420931000000001;31682;0
566;1.1357585;-1.1245873;19958;1
567;0.60442257;0.0339211;31106;0
568;1.4556463;-0.83177835;35446;1
569;0.6867156999999999;0.9416073;333;0
570;-0.8493613999999999;-0.3554593;12970;0
571;0.9963989;1.8050473999999999;1908;0
572;-0.5570138000000001;2.2330704;16145;0
573;0.3527535;-1.0975906000000002;3230;1
574;0.41008258;-2.9891627;2258;1
575;2.4717398;2.7456584;10380;2
576;0.73127115;1.2916451999999998;9400;0
577;1.761685;-0.36757898;3618;2
578;-1.3163636;1.9366811999999998;32478;0
579;0.8517581;1.1889031;9313;0
580;2.3792624;0.9593569;13277;2
581;0.73990506;1.2993927;34736;0
582;1.6144931;0.5243944;30046;2
583;0.6570268;0.08395648;30499;0
584;0.018992519;-1.612541;4344;1
585;-0.8713938;0.07069509;19988;0
586;2.6587212000000005;1.783412;31302;2
587;1.5846095;0.4390831;1915;2
588;1.1321613000000001;1.7735713;41256;2
589;0.01176281;-6.578373;16365;1
590;-1.3060546999999998;-0.99751484;15166;0
591;3.674511;1.7490339;31591;2
592;1.391122;-2.1614861000000003;30460;1
593;1.4653025;-1.7660403999999998;7286;1
594;4.420203;-1.116271;32008;2
595;4.466930400000001;1.466556;30290;2
596;2.1419043999999996;-0.83973205;20039;1
597;1.1970593999999999;-1.0831916000000001;2046;1
598;-1.6607949;-1.5221474;31205;1
599;-0.75815225;2.9076557000000003;32005;0
600;2.0037003;0.06033976;8576;2
601;-1.0006807;2.3546953;2518;0
602;1.1940069;0.3863109;4842;2
603;0.71536237;-1.3133768999999997;31892;1
604;2.5316195;-2.5413947;7527;1
605;-0.69737756;2.350969;31453;0
606;-0.009706092;1.0748532;22441;0
607;1.0482209999999998;0.75727427;37313;0
608;1.2110751;-1.0258261999999998;4866;1
609;0.44345920000000005;-1.9602511000000002;2103;1
610;0.2535668;0.30444393;14444;0
611;2.5528967000000002;-2.3574557;1219;1
612;1.3034700000000001;-0.7720178000000001;3281;1
613;3.2643342;3.078055;32176;2
614;2.4993355;1.4956367;10325;2
615;2.1674519;-0.13224669;30431;2
616;1.89943;-1.4606853000000002;35105;1
617;4.468018;1.4635082;30539;2
618;1.6230465;2.3436923;34484;2
619;2.0035338;0.05963158599999999;38151;2
620;-1.3099928;-1.0007699;18459;0
621;-0.006701565;-3.0101597;32426;1
622;0.3271698;-0.23117366;30577;0
623;3.181689;1.7865772;18402;2
624;0.22455052;0.3964625;10251;0
625;-0.71225345;2.3590422;30259;0
626;1.0068101999999999;1.8332493000000003;255;0
627;-2.1474464;-0.1864728;31053;0
628;-2.3103445;0.42185792;2179;0
629;1.754101;1.7013686999999997;24189;2
630;-0.5171581000000001;-0.70160246;3667;0
631;0.17868991;0.43364674;10248;0
632;-1.1751938999999998;0.43344092;15382;0
633;2.355224;-0.38032514;13241;2
634;4.005991000000001;-1.387918;31148;2
635;3.9622337999999995;1.1221607;30551;2
636;0.18442936;-0.63346136;27959;1
637;0.05183642;1.3986146000000002;16670;0
638;1.1965045;-1.0810318;31088;1
639;-1.0840553;2.3308978;9094;0
640;2.9629755;0.7988613;32296;2
641;0.17114708;0.8360450999999999;9356;0
642;1.9415708999999999;-1.3334736;12983;1
643;1.1921808999999999;2.039829;12009;2
644;1.309105;-0.78409076;12237;1
645;0.50361425;0.112223364;35096;0
646;4.189558;-0.4814969;13283;2
647;1.1145169;-2.2745453999999996;3791;1
648;-6.1221084999999995;-4.4730844;11130;1
649;0.82844096;-0.0801938;35232;0
650;1.7529506999999998;0.8093486;34502;2
651;3.0553812999999996;1.1761786;30628;2
652;1.8734256999999999;-0.86508024;23482;1
653;3.1964726000000003;-1.4305413;20165;1
654;4.0126542999999995;2.8830607;18417;2
655;1.4137311000000001;2.1990142;37091;2
656;-0.55742437;-0.70754176;35118;0
657;1.6259843999999999;0.22268732;3543;2
658;-1.2788391000000001;1.6042522;36519;0
659;2.8849406;-0.6622446999999999;20528;2
660;1.5127481000000003;0.90558183;23519;2
661;1.2490752;0.5598012;10394;2
662;2.385137;-0.44730845;13245;2
663;1.1011167;-1.2448052;28946;1
664;2.7469504000000002;-0.6310833;28665;2
665;1.8631369999999998;-1.2616247;32042;1
666;0.5883229;-0.016190577;14899;0
667;0.17803243;-0.6586955;20602;1
668;0.91537046;-1.2385947;35226;1
669;0.28537005;-0.18952586;29923;0
